time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,
172.073,4.42638,-3.48402,0.176492,0.999614,0.00174825,-0.00695079,-0.0268363,4.45409,-4.96875,0.0199959,0.994077,0.0130457,0.0143941,-0.106927,
172.133,4.45373,-3.48578,0.176383,0.999593,0.00167657,-0.00681424,-0.0276431,4.4814,-4.97468,0.0191177,0.993977,0.0130323,0.0144063,-0.107858,
172.193,4.4813,-3.48757,0.176219,0.999574,0.00167477,-0.00663925,-0.0283598,4.50862,-4.98065,0.0182411,0.993885,0.0130201,0.0144173,-0.108696,
172.251,4.50761,-3.48931,0.176045,0.999563,0.00155534,-0.00644502,-0.0288175,4.53483,-4.98644,0.0173952,0.993827,0.0130124,0.0144242,-0.109226,
172.274,4.50761,-3.48931,0.176045,0.999563,0.00155534,-0.00644502,-0.0288175,4.54541,-4.98879,0.0170536,0.993795,0.0130082,0.014428,-0.109516,
172.332,4.54491,-3.49204,0.175413,0.999506,0.00106026,-0.00602661,-0.0308297,4.57183,-4.99468,0.0161997,0.9936,0.0129827,0.014451,-0.111274,
172.433,4.59128,-3.49515,0.175429,0.999471,0.00102991,-0.00584868,-0.0319864,4.61717,-5.00495,0.0147298,0.993456,0.0129641,0.0144677,-0.112548,
172.493,4.61862,-3.49716,0.175177,0.999467,0.000828402,-0.00566901,-0.0321309,4.64418,-5.01113,0.013852,0.993434,0.0129613,0.0144702,-0.112743,
172.551,4.64448,-3.49909,0.174927,0.999485,0.000563747,-0.00552275,-0.0316173,4.66997,-5.0169,0.013018,0.993503,0.0129702,0.0144623,-0.112133,
172.573,4.65397,-3.49998,0.174457,0.999488,0.000201923,-0.00536714,-0.0315567,4.68001,-5.01915,0.0126933,0.993521,0.0129724,0.0144602,-0.111978,
172.631,4.67974,-3.50185,0.174219,0.999473,-6.2356e-05,-0.00522644,-0.0320399,4.7059,-5.02505,0.0118524,0.993479,0.012967,0.014465,-0.112348,
172.653,4.68962,-3.50271,0.17371,0.999469,-0.000180764,-0.0051115,-0.0321955,4.71572,-5.02735,0.0115319,0.993456,0.0129641,0.0144677,-0.112553,
172.711,4.71601,-3.50462,0.173426,0.999483,-0.000315548,-0.00503826,-0.0317686,4.7413,-5.03319,0.0107013,0.993507,0.0129706,0.0144619,-0.112104,
172.734,4.72605,-3.50547,0.172943,0.999489,-0.000442146,-0.00496674,-0.0315886,4.75153,-5.03554,0.0103686,0.993527,0.0129733,0.0144595,-0.111921,
172.794,4.75348,-3.50743,0.172673,0.999485,-0.000729431,-0.00490083,-0.03172,4.77821,-5.04161,0.00950294,0.99352,0.0129723,0.0144603,-0.111986,
172.852,4.77933,-3.50932,0.172404,0.999452,-0.00107149,-0.0048079,-0.0327332,4.80358,-5.04718,0.00868524,0.993431,0.0129609,0.0144706,-0.112771,
172.874,4.78894,-3.51021,0.171939,0.999438,-0.00139551,-0.00465074,-0.0331809,4.81369,-5.04941,0.00835905,0.99339,0.0129556,0.0144753,-0.113134,
172.934,4.81619,-3.51221,0.171654,0.999412,-0.00148372,-0.00448632,-0.0339541,4.84037,-5.05553,0.00749189,0.993303,0.0129445,0.0144853,-0.113897,
172.992,4.84264,-3.51421,0.171367,0.999383,-0.00159021,-0.00426782,-0.0348148,4.86619,-5.0616,0.00664817,0.993198,0.0129312,0.0144971,-0.114809,
173.015,4.85305,-3.51515,0.170854,0.999373,-0.00168472,-0.00400475,-0.0351369,4.87657,-5.06419,0.00630461,0.993149,0.012925,0.0145026,-0.11523,
173.074,4.88051,-3.51729,0.170499,0.999355,-0.00179294,-0.00372925,-0.0356607,4.90246,-5.07066,0.00544763,0.993055,0.0129132,0.0145131,-0.11604,
173.134,4.90833,-3.51949,0.170101,0.999333,-0.00200123,-0.00342216,-0.0363147,4.92776,-5.07734,0.00459975,0.99292,0.0128965,0.014528,-0.117182,
173.194,4.93602,-3.52166,0.169674,0.999324,-0.00221326,-0.00315983,-0.036549,4.95281,-5.08411,0.00375569,0.992826,0.0128848,0.0145384,-0.117981,
173.254,4.9634,-3.52379,0.169224,0.999344,-0.00246212,-0.00287693,-0.0360172,4.97683,-5.09117,0.00292988,0.99278,0.0128792,0.0145433,-0.118364,
173.312,4.9895,-3.52581,0.168802,0.999346,-0.00276549,-0.00261514,-0.0359567,5.00024,-5.09787,0.00213019,0.992699,0.0128692,0.0145522,-0.119046,
173.335,5.00033,-3.52674,0.168213,0.999355,-0.00314563,-0.00233553,-0.0357032,5.00991,-5.10068,0.00179843,0.992684,0.0128674,0.0145537,-0.119165,
173.395,5.02793,-3.52886,0.167713,0.9994,-0.00352001,-0.00211171,-0.0344054,5.03432,-5.10732,0.000975004,0.992761,0.0128768,0.0145454,-0.118527,
173.453,5.05448,-3.53083,0.167219,0.999447,-0.00385612,-0.00195543,-0.0329606,5.06034,-5.11361,0.000119793,0.992931,0.0128978,0.0145268,-0.117092,
173.475,5.06478,-3.53151,0.167262,0.999466,-0.00385722,-0.00195327,-0.0323987,5.07013,-5.11595,-0.000201306,0.992998,0.0129061,0.0145194,-0.116524,
173.535,5.091,-3.53328,0.16677,0.999553,-0.00400111,-0.00192513,-0.0295723,5.09651,-5.12222,-0.00106503,0.993329,0.0129478,0.0144823,-0.113668,
173.595,5.11865,-3.53501,0.1662,0.999638,-0.00426523,-0.00197508,-0.0264796,5.12334,-5.12843,-0.00193883,0.99368,0.012993,0.0144417,-0.110561,
173.653,5.14473,-3.53651,0.165659,0.999706,-0.0045319,-0.00204483,-0.0237329,5.14905,-5.13421,-0.00277152,0.993982,0.0130331,0.0144056,-0.107803,
173.675,5.15453,-3.53708,0.165037,0.999737,-0.00476021,-0.00213212,-0.0223178,5.15877,-5.13634,-0.00308459,0.994121,0.0130517,0.0143887,-0.106514,
173.775,5.20075,-3.5392,0.164663,0.999831,-0.00483278,-0.00223426,-0.0175745,5.2042,-5.14617,-0.00454419,0.994622,0.0131208,0.0143257,-0.101731,
173.835,5.20075,-3.5392,0.164663,0.999831,-0.00483278,-0.00223426,-0.0175745,5.23094,-5.15169,-0.00539563,0.994897,0.0131599,0.0142898,-0.0990078,
173.895,5.22662,-3.54014,0.164291,0.999874,-0.00492563,-0.00233604,-0.0148944,5.25821,-5.15716,-0.00625917,0.99521,0.0132057,0.0142474,-0.0958139,
173.953,5.25271,-3.54094,0.163965,0.999915,-0.00506437,-0.00241971,-0.0117714,5.28452,-5.16226,-0.00708753,0.995465,0.0132442,0.0142117,-0.0931258,
173.975,5.28841,-3.54179,0.162888,0.999953,-0.00523261,-0.00256856,-0.0077381,5.29447,-5.16414,-0.0073992,0.99557,0.0132603,0.0141967,-0.0919957,
174.033,5.31434,-3.54222,0.162483,0.999976,-0.00530193,-0.00256493,-0.00373045,5.32095,-5.16906,-0.00822663,0.995934,0.0133176,0.0141429,-0.0879663,
174.056,5.32414,-3.54233,0.161948,0.999979,-0.00540353,-0.00256044,-0.00233838,5.33158,-5.17095,-0.00855629,0.996056,0.0133374,0.0141243,-0.0865717,
174.116,5.35114,-3.5425,0.161533,0.999982,-0.00547214,-0.00252844,-0.00019042,5.35896,-5.17574,-0.00940296,0.996245,0.0133686,0.0140948,-0.0843732,
174.176,5.35114,-3.5425,0.161533,0.999982,-0.00547214,-0.00252844,-0.00019042,5.38599,-5.18034,-0.010235,0.99644,0.0134016,0.0140633,-0.0820331,
174.236,5.40851,-3.54248,0.160524,0.999972,-0.00534407,-0.00258774,0.00458622,5.41331,-5.18486,-0.0110724,0.996608,0.0134308,0.0140355,-0.0799666,
174.296,5.43704,-3.5423,0.160031,0.999961,-0.00519376,-0.00263327,0.00657671,5.44046,-5.18923,-0.0119013,0.996752,0.0134562,0.0140111,-0.0781569,
174.354,5.46412,-3.54208,0.159543,0.999945,-0.00529359,-0.00270813,0.00861086,5.46665,-5.19336,-0.012698,0.996895,0.0134822,0.0139861,-0.0763063,
174.377,5.47511,-3.54203,0.158998,0.999934,-0.00546387,-0.00277979,0.00973712,5.47694,-5.19494,-0.0130099,0.996963,0.0134947,0.013974,-0.0754134,
174.436,5.50248,-3.54164,0.158555,0.99991,-0.00576328,-0.00286689,0.0118065,5.50347,-5.19896,-0.0138124,0.997108,0.0135219,0.0139477,-0.0734706,
174.536,5.54966,-3.54064,0.158213,0.999837,-0.00609274,-0.0029956,0.0167505,5.54932,-5.20574,-0.0151944,0.997458,0.0135905,0.0138809,-0.0685539,
174.596,5.57787,-3.53984,0.15776,0.999788,-0.00640086,-0.00312515,0.0193432,5.57668,-5.20951,-0.016011,0.99763,0.0136258,0.0138462,-0.0660135,
174.656,5.60562,-3.5389,0.157332,0.999729,-0.00663244,-0.00320943,0.0220922,5.60349,-5.21341,-0.0168172,0.997789,0.0136599,0.0138127,-0.0635594,
174.714,5.63268,-3.53781,0.156893,0.999648,-0.00676062,-0.00321884,0.0254579,5.62928,-5.21699,-0.0175878,0.997979,0.0137022,0.0137707,-0.0604955,
174.736,5.64346,-3.53739,0.156364,0.999609,-0.006888,-0.00326144,0.0269083,5.63953,-5.21827,-0.0178899,0.998059,0.0137204,0.0137525,-0.0591731,
174.837,5.69053,-3.53499,0.156077,0.999492,-0.0068098,-0.00322896,0.0309785,5.68479,-5.22374,-0.0192186,0.998286,0.013775,0.0136979,-0.0552093,
174.897,5.71756,-3.53347,0.155669,0.999357,-0.00668553,-0.00318758,0.035081,5.71177,-5.22649,-0.0199957,0.998495,0.0138287,0.0136436,-0.0512805,
174.957,5.71756,-3.53347,0.155669,0.999357,-0.00668553,-0.00318758,0.035081,5.7391,-5.22906,-0.0207769,0.99861,0.01386,0.0136119,-0.0489929,
175.015,5.77191,-3.52983,0.154848,0.999199,-0.00628283,-0.00305055,0.0394147,5.76541,-5.23149,-0.0215276,0.998703,0.0138863,0.013585,-0.0470624,
175.037,5.78211,-3.52918,0.154322,0.999156,-0.00606326,-0.00298589,0.0405077,5.77538,-5.23242,-0.0218121,0.998745,0.0138985,0.0135725,-0.0461622,
175.095,5.80931,-3.52714,0.153887,0.99904,-0.00587156,-0.00298805,0.043313,5.80208,-5.23499,-0.0225767,0.99886,0.0139331,0.013537,-0.0436127,
175.118,5.82032,-3.52633,0.153373,0.998989,-0.00559411,-0.00299744,0.044503,5.81273,-5.23595,-0.0228799,0.998903,0.0139468,0.0135229,-0.0426,
175.178,5.84794,-3.52401,0.152978,0.998837,-0.00529763,-0.00298806,0.0478347,5.83976,-5.23834,-0.0236478,0.999031,0.0139887,0.0134795,-0.0394974,
175.238,5.87588,-3.52148,0.152563,0.998695,-0.00488314,-0.00291527,0.0507555,5.86653,-5.24048,-0.0244021,0.999135,0.0140255,0.0134413,-0.0367702,
175.298,5.87588,-3.52148,0.152563,0.998695,-0.00488314,-0.00291527,0.0507555,5.89391,-5.24266,-0.0251731,0.999229,0.0140611,0.013404,-0.0341199,
175.357,5.90425,-3.51877,0.152139,0.998545,-0.00450735,-0.00284923,0.0536599,5.92097,-5.24483,-0.0259354,0.999303,0.014091,0.0133726,-0.0318882,
175.415,5.95876,-3.51312,0.15127,0.99833,-0.00405095,-0.0026785,0.05757,5.94679,-5.24709,-0.0266683,0.999334,0.0141043,0.0133585,-0.0308927,
175.438,5.96964,-3.51201,0.150742,0.99829,-0.00387431,-0.00256937,0.0582659,5.95714,-5.24796,-0.0269615,0.999347,0.0141101,0.0133524,-0.0304596,
175.498,5.99723,-3.50894,0.150295,0.998167,-0.00376043,-0.0024619,0.0603601,5.98381,-5.25043,-0.0277222,0.999392,0.0141302,0.0133311,-0.0289501,
175.558,6.02455,-3.50574,0.149875,0.998011,-0.00360967,-0.00234884,0.0628882,6.01011,-5.25251,-0.0284625,0.999452,0.0141589,0.0133006,-0.0267968,
175.618,6.05222,-3.50236,0.149425,0.997833,-0.00351435,-0.00224199,0.0656718,6.03637,-5.25446,-0.0291979,0.999513,0.0141905,0.013267,-0.0244238,
175.678,6.07931,-3.49887,0.14897,0.997631,-0.00341557,-0.00211678,0.068669,6.06223,-5.25647,-0.0299246,0.999572,0.0142241,0.0132309,-0.0218881,
175.736,6.10631,-3.49526,0.148479,0.997436,-0.0033661,-0.00201126,0.0714631,6.08813,-5.258,-0.0306384,0.999625,0.014258,0.0131944,-0.0193224,
175.759,6.11721,-3.49379,0.147932,0.997371,-0.00331053,-0.00190073,0.0723687,6.0986,-5.25863,-0.0309275,0.999639,0.0142683,0.0131832,-0.0185383,
175.818,6.14428,-3.48993,0.147464,0.997177,-0.0033054,-0.00181405,0.0749861,6.12494,-5.26031,-0.0316568,0.99968,0.0142988,0.0131501,-0.0162233,
175.876,6.1706,-3.48604,0.146988,0.996859,-0.00333294,-0.00172355,0.0791034,6.1505,-5.26194,-0.0323651,0.999733,0.0143471,0.0130974,-0.0125443,
175.899,6.18131,-3.4844,0.146441,0.996675,-0.00332088,-0.00162704,0.0813977,6.16105,-5.26232,-0.0326487,0.999757,0.0143747,0.0130672,-0.0104397,
175.959,6.20785,-3.48009,0.146006,0.996074,-0.00329996,-0.00151748,0.0884508,6.18796,-5.26317,-0.0333688,0.999805,0.014465,0.012967,-0.00349849,
176.019,6.23461,-3.47533,0.145543,0.995208,-0.00328174,-0.00138537,0.0977194,6.2151,-5.26335,-0.0340758,0.999796,0.0145828,0.0128345,0.00562442,
176.076,6.26007,-3.47029,0.145072,0.994277,-0.00322937,-0.00124647,0.106773,6.24174,-5.2629,-0.0347512,0.999703,0.0146987,0.0127016,0.0147013,
176.098,6.26974,-3.46818,0.14453,0.993849,-0.00316111,-0.00110021,0.110695,6.25185,-5.26275,-0.0350083,0.999643,0.0147446,0.0126482,0.0183259,
176.156,6.29553,-3.46236,0.144054,0.992733,-0.00309641,-0.000968152,0.120294,6.27864,-5.26238,-0.0356897,0.999429,0.0148621,0.01251,0.0276587,
176.179,6.30551,-3.45987,0.143525,0.992212,-0.00295165,-0.00080962,0.124522,6.28909,-5.26209,-0.0359514,0.999315,0.0149102,0.0124526,0.031508,
176.239,6.30551,-3.45987,0.143525,0.992212,-0.00295165,-0.00080962,0.124522,6.31641,-5.26057,-0.0366137,0.998917,0.0150435,0.0122912,0.042277,
176.299,6.35806,-3.44575,0.142586,0.989278,-0.00236982,-0.000408652,0.146026,6.34351,-5.25829,-0.0372476,0.998418,0.0151717,0.0121327,0.0527584,
176.359,6.35806,-3.44575,0.142586,0.989278,-0.00236982,-0.000408652,0.146026,6.37013,-5.25658,-0.037886,0.997824,0.0152955,0.0119762,0.0630102,
176.419,6.40906,-3.42953,0.14167,0.985778,-0.00180687,-9.06049e-05,0.168041,6.39687,-5.25396,-0.0385013,0.997068,0.0154266,0.0118068,0.0740097,
176.477,6.43336,-3.42082,0.141186,0.983815,-0.00157354,5.03969e-05,0.17918,6.42243,-5.24998,-0.0390464,0.996183,0.015557,0.0116345,0.0850954,
176.5,6.44283,-3.41704,0.14066,0.98292,-0.00133853,0.000131072,0.184028,6.433,-5.24809,-0.0392646,0.995777,0.0156109,0.0115621,0.0897227,
176.56,6.46712,-3.40743,0.140199,0.980785,-0.00114839,0.000204629,0.195089,6.45971,-5.24311,-0.0398105,0.994683,0.0157424,0.0113823,0.101135,
176.62,6.49148,-3.39711,0.139713,0.978497,-0.000923249,0.00027591,0.206257,6.48623,-5.23663,-0.0403077,0.993445,0.0158732,0.0111993,0.112646,
176.68,6.51581,-3.38613,0.139224,0.976101,-0.000743385,0.000296212,0.217314,6.51275,-5.23009,-0.0408034,0.992121,0.0159976,0.0110208,0.123767,
176.74,6.53988,-3.37457,0.138712,0.973534,-0.000604586,0.000286401,0.228542,6.53951,-5.22293,-0.041287,0.990638,0.0161229,0.0108368,0.135125,
176.797,6.53988,-3.37457,0.138712,0.973534,-0.000604586,0.000286401,0.228542,6.56522,-5.21589,-0.0417473,0.989038,0.016245,0.0106528,0.146378,
176.82,6.57157,-3.35783,0.137677,0.969571,-0.00030246,0.00015043,0.244811,6.57542,-5.2128,-0.0419213,0.988331,0.0162955,0.0105754,0.151079,
176.879,6.59422,-3.34523,0.137217,0.966767,-0.000187324,6.48333e-05,0.25566,6.60108,-5.20476,-0.042351,0.986539,0.0164153,0.0103884,0.162371,
176.938,6.6166,-3.33205,0.13677,0.964639,-8.93301e-05,-4.98325e-05,0.263576,6.6266,-5.19612,-0.0427596,0.98514,0.016502,0.0102502,0.170649,
176.96,6.62457,-3.32679,0.136283,0.963647,2.27205e-05,-0.000181332,0.26718,6.63632,-5.19264,-0.0429101,0.984544,0.0165374,0.010193,0.174057,
177.02,6.64696,-3.31284,0.135865,0.961867,0.000172595,-0.000321629,0.273516,6.66199,-5.18327,-0.0433013,0.983358,0.0166052,0.0100822,0.180638,
177.08,6.64696,-3.31284,0.135865,0.961867,0.000172595,-0.000321629,0.273516,6.68741,-5.17359,-0.0436775,0.982157,0.0166706,0.00997352,0.187056,
177.138,6.66898,-3.29868,0.13546,0.960063,0.000329645,-0.000452923,0.279782,6.71196,-5.16389,-0.04403,0.980931,0.0167346,0.00986587,0.193382,
177.16,6.69753,-3.27908,0.134597,0.95745,0.000641257,-0.00069939,0.288596,6.72123,-5.16008,-0.0441592,0.980437,0.0167596,0.00982332,0.195874,
177.261,6.73538,-3.2534,0.134264,0.954373,0.000745195,-0.000807029,0.298614,6.76409,-5.14223,-0.0447487,0.978277,0.0168641,0.00964276,0.206392,
177.282,6.74235,-3.24781,0.133792,0.953684,0.000878105,-0.000901317,0.300808,6.77291,-5.13833,-0.0448634,0.977839,0.0168845,0.00960713,0.208457,
177.321,6.75637,-3.23726,0.133343,0.952355,0.000932274,-0.000957562,0.30499,6.78926,-5.13103,-0.0450738,0.976952,0.0169248,0.00953592,0.212575,
177.381,6.77774,-3.2214,0.132995,0.950279,0.000928287,-0.00100148,0.311398,6.81438,-5.11954,-0.0453898,0.975465,0.01699,0.00941913,0.219298,
177.439,6.79821,-3.20577,0.132636,0.947913,0.000875485,-0.000971836,0.318526,6.83855,-5.10809,-0.045682,0.973745,0.0170622,0.00928785,0.226812,
177.461,6.79821,-3.20577,0.132636,0.947913,0.000875485,-0.000971836,0.318526,6.84769,-5.10359,-0.0457874,0.973112,0.0170879,0.00924049,0.229512,
177.519,6.80545,-3.19961,0.132176,0.947024,0.000818908,-0.000909588,0.32116,6.87156,-5.09166,-0.046058,0.971469,0.0171526,0.00911976,0.236369,
177.542,6.83308,-3.17702,0.13136,0.944816,0.000733786,-0.000813597,0.327599,6.88099,-5.08678,-0.0461601,0.970805,0.017178,0.00907183,0.239081,
177.601,6.85355,-3.16006,0.130973,0.941709,0.00055801,-0.000576625,0.336429,6.90516,-5.0741,-0.0464167,0.969139,0.01724,0.0089535,0.24575,
177.661,6.87424,-3.14239,0.130547,0.939883,0.000509768,-0.000413863,0.341496,6.92945,-5.06093,-0.0466621,0.967759,0.0172894,0.00885764,0.251127,
177.721,6.89492,-3.12433,0.13011,0.937692,0.000485592,-0.000238656,0.347466,6.95387,-5.04734,-0.0468985,0.966111,0.0173465,0.00874539,0.257395,
177.781,6.89492,-3.12433,0.13011,0.937692,0.000485592,-0.000238656,0.347466,6.97765,-5.03369,-0.047117,0.964537,0.017399,0.00864032,0.263233,
177.839,6.93411,-3.0888,0.129233,0.933657,0.000398914,0.00012415,0.358168,7.00093,-5.01996,-0.0473199,0.962967,0.0174497,0.00853751,0.26892,
177.862,6.9411,-3.08167,0.128716,0.932795,0.000338404,0.000342382,0.360407,7.00987,-5.01454,-0.0473937,0.962314,0.0174703,0.00849528,0.271248,
177.922,6.96086,-3.06298,0.128238,0.930576,0.000320618,0.000503342,0.3661,7.03361,-5,-0.0475851,0.960567,0.017524,0.00838389,0.277368,
177.982,6.98047,-3.04391,0.127724,0.928432,0.000299286,0.000655061,0.371501,7.05715,-4.98517,-0.0477627,0.958884,0.0175741,0.00827849,0.283133,
178.042,6.9995,-3.02488,0.127177,0.926016,0.000242283,0.00078309,0.377484,7.07995,-4.97041,-0.0479237,0.95701,0.0176279,0.00816326,0.289404,
178.102,7.01866,-3.00526,0.126628,0.923721,0.000224399,0.00087215,0.383066,7.10301,-4.95505,-0.0480738,0.9552,0.0176781,0.00805397,0.295324,
178.16,7.03659,-2.98646,0.126104,0.92211,0.000229327,0.000956859,0.386927,7.12451,-4.94047,-0.0482061,0.954012,0.0177101,0.00798326,0.299138,
178.183,7.03659,-2.98646,0.126104,0.92211,0.000229327,0.000956859,0.386927,7.13333,-4.93436,-0.0482567,0.953501,0.0177237,0.00795309,0.300763,
178.242,7.06115,-2.95962,0.125053,0.919227,0.000350074,0.00107418,0.393727,7.15486,-4.9193,-0.0483759,0.951945,0.0177643,0.00786203,0.305652,
178.3,7.07904,-2.94003,0.124523,0.917219,0.000475024,0.0011077,0.398383,7.17619,-4.90401,-0.0484832,0.950496,0.0178011,0.00777836,0.310128,
178.323,7.08551,-2.93226,0.123996,0.916334,0.000627452,0.00114142,0.400412,7.18473,-4.89781,-0.048524,0.949866,0.0178168,0.00774228,0.312052,
178.383,7.10361,-2.91193,0.123473,0.914103,0.000797035,0.00114938,0.405479,7.20627,-4.88192,-0.0486191,0.948242,0.0178566,0.00765017,0.316953,
178.44,7.12062,-2.89243,0.123002,0.912352,0.000922236,0.00115241,0.409405,7.22684,-4.86654,-0.0487043,0.946976,0.0178868,0.00757923,0.320715,
178.462,7.12642,-2.88508,0.122498,0.911707,0.00107026,0.00115005,0.410838,7.23475,-4.86047,-0.0487325,0.946488,0.0178983,0.00755204,0.322154,
178.52,7.14295,-2.86567,0.12205,0.909938,0.00120325,0.0011422,0.414742,7.25506,-4.84481,-0.0488027,0.945159,0.0179291,0.00747857,0.326033,
178.542,7.1489,-2.85791,0.121524,0.909187,0.00139502,0.00114519,0.416384,7.26287,-4.83871,-0.0488275,0.944628,0.0179412,0.00744941,0.327569,
178.6,7.1657,-2.83759,0.121034,0.907246,0.00156209,0.0011627,0.420596,7.28355,-4.82254,-0.0488924,0.943209,0.0179732,0.00737211,0.331632,
178.623,7.1657,-2.83759,0.121034,0.907246,0.00156209,0.0011627,0.420596,7.29187,-4.81591,-0.0489151,0.942638,0.0179858,0.00734123,0.333252,
178.683,7.18911,-2.80799,0.120057,0.904625,0.00190034,0.00121988,0.426202,7.31278,-4.79909,-0.0489671,0.941303,0.0180149,0.00726954,0.337003,
178.741,7.20523,-2.78769,0.119636,0.902092,0.00204972,0.00125371,0.431538,7.33292,-4.78256,-0.0490077,0.939391,0.0180555,0.00716799,0.342298,
178.763,7.21138,-2.77909,0.119132,0.901089,0.00225318,0.00131914,0.433627,7.34056,-4.7761,-0.0490177,0.938677,0.0180704,0.00713041,0.344251,
178.823,7.22799,-2.75745,0.118671,0.898348,0.00244208,0.00136916,0.439276,7.36071,-4.75884,-0.0490373,0.936627,0.0181122,0.00702357,0.349789,
178.881,7.2437,-2.73643,0.118238,0.895551,0.00265497,0.00139707,0.444949,7.37997,-4.74184,-0.0490413,0.934508,0.0181541,0.0069146,0.355411,
178.904,7.24916,-2.72834,0.117788,0.894457,0.00286035,0.00142793,0.447143,7.38762,-4.73493,-0.0490385,0.933642,0.0181708,0.00687047,0.357681,
178.964,7.26512,-2.70616,0.117348,0.891682,0.00310732,0.00140843,0.452649,7.40762,-4.71688,-0.0490314,0.931511,0.0182111,0.00676292,0.363194,
179.024,7.26512,-2.70616,0.117348,0.891682,0.00310732,0.00140843,0.452649,7.42751,-4.69863,-0.0490155,0.929211,0.0182532,0.00664839,0.369039,
179.084,7.29573,-2.66186,0.116515,0.885613,0.00352025,0.00132811,0.464408,7.44687,-4.6803,-0.0489835,0.92682,0.0182956,0.00653094,0.375003,
179.143,7.31067,-2.63935,0.116141,0.882339,0.00370118,0.00125721,0.470598,7.46625,-4.66164,-0.0489427,0.924289,0.0183389,0.00640834,0.381198,
179.201,7.31067,-2.63935,0.116141,0.882339,0.00370118,0.00125721,0.470598,7.48495,-4.6434,-0.0488964,0.92206,0.0183758,0.00630172,0.38656,
179.224,7.32994,-2.60841,0.115324,0.878087,0.00417702,0.00108555,0.478482,7.49245,-4.63599,-0.048875,0.921071,0.0183918,0.00625483,0.38891,
179.284,7.34424,-2.58521,0.114956,0.875016,0.00450409,0.000953825,0.484073,7.51121,-4.61733,-0.0488182,0.918774,0.0184282,0.00614683,0.394307,
179.344,7.35806,-2.56217,0.114612,0.872951,0.00476134,0.000831261,0.487785,7.52932,-4.59897,-0.0487531,0.917275,0.0184513,0.00607705,0.397781,
179.404,7.37176,-2.53901,0.114309,0.870468,0.00495078,0.000671321,0.4922,7.54759,-4.58029,-0.048683,0.915458,0.0184788,0.00599314,0.401945,
179.464,7.37176,-2.53901,0.114309,0.870468,0.00495078,0.000671321,0.4922,7.56576,-4.56113,-0.0485961,0.913402,0.018509,0.00589912,0.406594,
179.522,7.3981,-2.49286,0.113704,0.865425,0.005251,0.000329375,0.501011,7.58314,-4.54245,-0.0485031,0.911663,0.0185339,0.00582028,0.410478,
179.545,7.40298,-2.4835,0.113325,0.864534,0.00541196,0.000162164,0.502545,7.59044,-4.53456,-0.0484628,0.911013,0.0185431,0.00579094,0.411921,
179.605,7.41574,-2.46042,0.113083,0.862107,0.00557368,2.31562e-05,0.506696,7.60817,-4.51563,-0.0483712,0.909236,0.0185678,0.00571126,0.415829,
179.663,7.42841,-2.43698,0.112829,0.859878,0.00574267,-0.000172273,0.510468,7.62578,-4.49526,-0.0482351,0.907356,0.0185933,0.00562767,0.419915,
179.685,7.43274,-2.42835,0.112462,0.859001,0.00591172,-0.000393631,0.51194,7.63222,-4.48769,-0.0481814,0.906642,0.0186028,0.00559614,0.421453,
179.745,7.44525,-2.40467,0.112295,0.85663,0.00609194,-0.000607993,0.515895,7.64997,-4.46664,-0.048029,0.904611,0.0186295,0.00550686,0.425796,
179.802,7.45715,-2.38163,0.112118,0.853942,0.00639383,-0.000820208,0.520328,7.66683,-4.44625,-0.0478728,0.902357,0.0186582,0.00540872,0.430552,
179.826,7.46157,-2.37252,0.111809,0.852782,0.00673141,-0.00105766,0.522223,7.67352,-4.43799,-0.0478058,0.901422,0.0186699,0.00536827,0.432507,
179.884,7.47349,-2.34859,0.111658,0.850208,0.00710921,-0.00126066,0.526398,7.69035,-4.41702,-0.0476318,0.899259,0.0186963,0.00527532,0.436986,
