time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
527.138,-0.316143,-3.28243,0.239286,0.999211,0.00387266,-0.0111805,0.037911,0.423081,-3.15952,0.179973,0.998458,0.0151847,0.0124379,0.0519252,0,
527.196,-0.291614,-3.28043,0.238446,0.999205,0.00360429,-0.0110695,0.0381219,0.450041,-3.15669,0.179342,0.998451,0.0151864,0.0124358,0.0520613,0,
527.219,-0.291614,-3.28043,0.238446,0.999205,0.00360429,-0.0110695,0.0381219,0.460391,-3.15561,0.1791,0.99844,0.015189,0.0124326,0.0522705,0,
527.279,-0.25471,-3.27744,0.237837,0.99917,0.0033122,-0.0110107,0.039091,0.488272,-3.15267,0.178448,0.998404,0.0151976,0.0124221,0.0529622,0,
527.339,-0.226357,-3.27522,0.23847,0.999139,0.00330359,-0.0110133,0.0398718,0.515867,-3.14972,0.177804,0.998361,0.0152074,0.01241,0.0537566,0,
527.399,-0.201426,-3.27302,0.237603,0.999101,0.00290829,-0.0109308,0.0408625,0.543156,-3.14677,0.177169,0.998308,0.0152196,0.0123951,0.054735,0,
527.459,-0.176259,-3.27082,0.236899,0.999056,0.00243151,-0.0108314,0.0420092,0.570952,-3.1437,0.176523,0.998243,0.0152342,0.0123772,0.055911,0,
527.517,-0.149113,-3.26853,0.237495,0.998999,0.00241722,-0.0108346,0.043327,0.597372,-3.14072,0.175911,0.998167,0.0152508,0.0123567,0.0572496,0,
527.54,-0.138011,-3.26757,0.237738,0.998985,0.00241362,-0.0108354,0.0436583,0.608131,-3.13948,0.175663,0.998146,0.0152553,0.0123512,0.0576123,0,
527.6,-0.112592,-3.26528,0.23681,0.998978,0.00159295,-0.0105999,0.0439179,0.635424,-3.13631,0.175034,0.998133,0.015258,0.0123478,0.0578324,0,
527.658,-0.112592,-3.26528,0.23681,0.998978,0.00159295,-0.0105999,0.0439179,0.661935,-3.13322,0.174423,0.998088,0.0152676,0.0123359,0.0586084,0,
527.68,-0.0784797,-3.26219,0.23629,0.998935,0.000986044,-0.0104526,0.0449393,0.672044,-3.13202,0.17419,0.998075,0.0152704,0.0123324,0.0588385,0,
527.74,-0.0502038,-3.25964,0.236886,0.998903,0.000978777,-0.0104533,0.0456338,0.699531,-3.12876,0.173558,0.998033,0.0152792,0.0123216,0.0595454,0,
527.799,-0.0219188,-3.25705,0.237481,0.998831,0.000962454,-0.0104548,0.0471934,0.727025,-3.12546,0.172928,0.997939,0.0152983,0.0122978,0.0610975,0,
527.857,0.00145646,-3.25466,0.236571,0.998795,0.000447258,-0.0102743,0.0479797,0.753518,-3.12219,0.172322,0.99789,0.0153082,0.0122856,0.0618974,0,
527.879,0.0117536,-3.25366,0.236784,0.998777,0.0004433,-0.0102745,0.0483644,0.763529,-3.12094,0.172094,0.997866,0.0153129,0.0122797,0.0622798,0,
527.98,0.0561238,-3.24908,0.236177,0.998645,0.000276337,-0.00990739,0.0510827,0.809573,-3.11515,0.171045,0.997707,0.0153434,0.0122415,0.0647657,0,
528.04,0.0807422,-3.24629,0.235344,0.998619,0.000288887,-0.00956884,0.0516611,0.83683,-3.11159,0.170428,0.997682,0.0153481,0.0122356,0.0651505,0,
528.1,0.106237,-3.24338,0.234526,0.998628,0.000426396,-0.00923246,0.051538,0.864469,-3.10795,0.169803,0.997706,0.0153437,0.0122411,0.064789,0,
528.158,0.131124,-3.24057,0.233658,0.998649,0.00050515,-0.00895471,0.0511921,0.891042,-3.10448,0.169201,0.997746,0.0153361,0.0122507,0.0641676,0,
528.18,0.139497,-3.23952,0.232461,0.998646,0.000398695,-0.00866115,0.0512866,0.900894,-3.1032,0.168978,0.99776,0.0153335,0.012254,0.0639555,0,
528.281,0.184744,-3.23471,0.232026,0.999004,0.000218696,-0.00863009,0.0437782,0.947128,-3.09723,0.167929,0.998229,0.0152372,0.0123735,0.0561524,0,
528.341,0.210343,-3.23238,0.231305,0.999214,-0.000109531,-0.00851595,0.0387208,0.974247,-3.09416,0.167301,0.998525,0.0151684,0.0124577,0.0506217,0,
528.401,0.236556,-3.23029,0.230643,0.999407,-0.000393366,-0.00839169,0.0333917,1.00192,-3.09134,0.166652,0.998804,0.0150952,0.0125463,0.044772,0,
528.458,0.261452,-3.22858,0.230021,0.999571,-0.000634468,-0.008306,0.028094,1.02849,-3.08894,0.166019,0.999047,0.0150224,0.0126334,0.0389946,0,
528.48,0.270402,-3.22803,0.229012,0.999628,-0.000899489,-0.00821158,0.0259906,1.03852,-3.08815,0.165777,0.999134,0.0149931,0.0126681,0.0366856,0,
528.581,0.315866,-3.22563,0.228707,0.999838,-0.00105225,-0.00809398,0.0160268,1.08452,-3.08475,0.16466,0.999461,0.0148608,0.0128231,0.0263091,0,
528.641,0.341915,-3.22481,0.228161,0.999916,-0.00134804,-0.00803973,0.0100902,1.11189,-3.0833,0.163978,0.999606,0.0147805,0.0129155,0.020078,0,
528.701,0.368111,-3.22428,0.227653,0.999956,-0.00150706,-0.00805711,0.0045109,1.13945,-3.08218,0.163282,0.999705,0.0147057,0.0130007,0.0143012,0,
528.759,0.393074,-3.22407,0.227138,0.999965,-0.00161022,-0.00817652,-0.000214765,1.16576,-3.08142,0.162609,0.999762,0.014643,0.0130712,0.00949687,0,
